flight_number,origin,destination,flight_type
AI 6417,,,International
AI 6417,,,International
AI 6418,,,International
AI 6418,,,International
AI 6419,,,International
AI 6422,,,International
AI 6422,,,International
AI 6424,,,International
AI 6430,,,International
AI 6430,,,International
AI 6451,,,International
AI 6451,,,International
AI 6452,,,International
AI 6452,,,International
AI 6453,,,International
AI 6453,,,International
AI 6454,,,International
AI 6455,,,International
AI 7091,,,International
AI 7091,,,International
AI 7092,,,International
AI 7092,,,International
AI 7093,,,International
AI 7093,,,International
AI 7094,,,International
AI 7094,,,International
AI 7520,,,International
AI 7520,,,International
AI 7521,,,International
AI 7521,,,International
AI 7759,,,International
AI 7759,,,International
AI 7760,,,International
AI 7760,,,International
AI 7762,,,International
AI 7762,,,International
AI 7767,,,International
AI 7767,,,International
AI 7781,,,International
AI 7781,,,International
AI 7782,,,International
AI 7782,,,International
AI 7909,,,International
AI 7909,,,International
AI 7910,,,International
AI 7910,,,International
AI 7911,,,International
AI 7911,,,International
AI 7914,,,International
AI 7914,,,International
AM 324,,,International
AM 5816,,,International
AM 5816,,,International
AM 6020,,,International
AM 6020,,,International
AM 6023,,,International
AM 6023,,,International
AM 6041,,,International
AM 6041,,,International
AM 6043,,,International
AM 6043,,,International
AM 6044,,,International
AM 6044,,,International
AM 6045,,,International
AM 6045,,,International
AM 6046,,,International
AM 6046,,,International
AM 6823,,,International
AM 6836,,,International
AM 7,,,International
AM 7,,,International
AM 7804,,,International
AM 7804,,,International
AM 7812,,,International
AM 7812,,,International
AM 7813,,,International
AM 7813,,,International
AM 7831,,,International
AM 7831,,,International
AM 7839,,,International
AM 7839,,,International
AM 7849,,,International
AM 7849,,,International
AM 8,,,International
AM 8,,,International
AR 7231,,,International
AR 7231,,,International
AR 7310,,,International
AR 7310,,,International
AR 7311,,,International
AR 7311,,,International
AS 100,,,International
AS 100,,,International
AS 101,,,International
AS 101,,,International
AS 1533,,,International
AS 1533,,,International
AS 1554,,,International
AS 1554,,,International
AS 208,,,International
AS 208,,,International
AS 209,,,International
AS 209,,,International
AS 2602,,,International
AS 446,,,International
AS 446,,,International
AS 456,,,International
AS 456,,,International
AS 5251,,,International
AS 5251,,,International
AS 5252,,,International
AS 5253,,,International
AS 5253,,,International
AS 5257,,,International
AS 5257,,,International
AS 5259,,,International
AS 5262,,,International
AS 5262,,,International
AS 5263,,,International
AS 5263,,,International
AS 5264,,,International
AS 5265,,,International
AS 5265,,,International
AS 5267,,,International
AS 5267,,,International
AS 5269,,,International
AS 5270,,,International
AS 5270,,,International
AS 5271,,,International
AS 5271,,,International
AS 5273,,,International
AS 5273,,,International
AS 5274,,,International
AS 5274,,,International
AS 5275,,,International
AS 5275,,,International
AS 5276,,,International
AS 5276,,,International
AS 5277,,,International
AS 5277,,,International
AS 5278,,,International
AS 5278,,,International
AS 5279,,,International
AS 5279,,,International
AS 5280,,,International
AS 5280,,,International
AS 5281,,,International
AS 5281,,,International
AS 5283,,,International
AS 5283,,,International
AS 5284,,,International
AS 5284,,,International
AS 5285,,,International
AS 5285,,,International
AS 5287,,,International
AS 5287,,,International
AS 5288,,,International
AS 5288,,,International
AS 5289,,,International
AS 5289,,,International
AS 5291,,,International
AS 5291,,,International
AS 5292,,,International
AS 5292,,,International
AS 5293,,,International
AS 5293,,,International
AS 5295,,,International
AS 5296,,,International
AS 5296,,,International
AS 5300,,,International
AS 5300,,,International
AS 5305,,,International
AS 5305,,,International
AS 5306,,,International
AS 5306,,,International
AS 5307,,,International
AS 5307,,,International
AS 5309,,,International
AS 5309,,,International
AS 5312,,,International
AS 5312,,,International
AS 5315,,,International
AS 5315,,,International
AS 5317,,,International
AS 5317,,,International
AS 5321,,,International
AS 5321,,,International
AS 5327,,,International
AS 5327,,,International
AS 5332,,,International
AS 5332,,,International
AS 5335,,,International
AS 5335,,,International
AS 5337,,,International
AS 5337,,,International
AS 5338,,,International
AS 5338,,,International
AS 5344,,,International
AS 5344,,,International
AS 5345,,,International
AS 5345,,,International
AS 5349,,,International
AS 5349,,,International
AS 5352,,,International
AS 5352,,,International
AS 5355,,,International
AS 5355,,,International
AS 5854,,,International
AS 5854,,,International
AS 5856,,,International
AS 5856,,,International
AS 5857,,,International
AS 5857,,,International
AS 5862,,,International
AS 5862,,,International
AS 60,,,International
AS 60,,,International
AS 61,,,International
AS 61,,,International
AS 61,,,International
AS 61,,,International
AS 62,,,International
AS 62,,,International
AS 62,,,International
AS 62,,,International
AS 64,,,International
AS 64,,,International
AS 64,,,International
AS 64,,,International
AS 65,,,International
AS 65,,,International
AS 65,,,International
AS 65,,,International
AS 6901,,,International
AS 6905,,,International
AS 6905,,,International
AS 6915,,,International
AS 6915,,,International
AS 6920,,,International
AS 6920,,,International
AS 6934,,,International
AS 6934,,,International
AS 6936,,,International
AS 6937,,,International
AS 6937,,,International
AS 6987,,,International
AS 6987,,,International
AS 6990,,,International
AS 6991,,,International
AS 6991,,,International
AS 6998,,,International
AS 6998,,,International
AS 73,,,International
AS 73,,,International
AS 73,,,International
AS 73,,,International
AT 248,,,International
AT 248,,,International
AT 249,,,International
AT 249,,,International
AT 5200,,,International
AT 5200,,,International
AT 5203,,,International
AT 5203,,,International
AT 5208,,,International
AT 5208,,,International
AT 5209,,,International
AT 5209,,,International
AT 5210,,,International
AT 5210,,,International
AT 5212,,,International
AT 5212,,,International
AT 5216,,,International
AT 5216,,,International
AT 5220,,,International
AT 5220,,,International
AT 5222,,,International
AT 5222,,,International
AT 5223,,,International
AT 5223,,,International
AT 5225,,,International
AT 5227,,,International
AT 5227,,,International
AT 5230,,,International
AT 5230,,,International
AT 5237,,,International
AT 5237,,,International
AT 5239,,,International
AT 5239,,,International
AT 5603,,,International
AT 5603,,,International
AT 5605,,,International
AT 5605,,,International
AT 800,,,International
AT 800,,,International
AT 801,,,International
AT 801,,,International
AT 806,,,International
AT 806,,,International
AT 807,,,International
AT 807,,,International
AV 120,,,International
AV 120,,,International
AV 121,,,International
AV 121,,,International
AV 2410,,,International
AV 2410,,,International
AV 2411,,,International
AV 2411,,,International
AV 2413,,,International
AV 2413,,,International
AV 2417,,,International
AV 2417,,,International
AV 2419,,,International
AV 2419,,,International
AV 2481,,,International
AV 2481,,,International
AV 2484,,,International
AV 2484,,,International
AV 2493,,,International
AV 2493,,,International
AV 2500,,,International
AV 2500,,,International
AV 6250,,,International
AV 6251,,,International
AV 6251,,,International
AV 6515,,,International
AV 6515,,,International
AV 6519,,,International
AV 6519,,,International
AV 6520,,,International
AV 6520,,,International
AV 6524,,,International
AV 6524,,,International
AV 6550,,,International
AV 6550,,,International
AV 6551,,,International
AV 6551,,,International
AV 6552,,,International
AV 6552,,,International
AV 6553,,,International
AV 6553,,,International
AV 6616,,,International
AV 6616,,,International
AV 6618,,,International
AV 6618,,,International
AV 6619,,,International
AV 6619,,,International
AV 6621,,,International
AV 6621,,,International
AY 1332,,,International
AY 1332,,,International
AY 1335,,,International
AY 1335,,,International
AY 1336,,,International
AY 1336,,,International
AY 1337,,,International
AY 1337,,,International
AY 1338,,,International
AY 1338,,,International
AY 3741,,,International
AY 3745,,,International
AY 3745,,,International
AY 3760,,,International
AY 3760,,,International
AY 3761,,,International
AY 3761,,,International
AY 3762,,,International
AY 3762,,,International
AY 3763,,,International
AY 3763,,,International
AY 3773,,,International
AY 3775,,,International
AY 3775,,,International
AY 3782,,,International
AY 3782,,,International
AY 3784,,,International
AY 3785,,,International
AY 3785,,,International
AY 3786,,,International
AY 3786,,,International
AY 3787,,,International
AY 3787,,,International
AY 3788,,,International
AY 3788,,,International
AY 3805,,,International
AY 3805,,,International
AY 3809,,,International
AY 3809,,,International
AY 3810,,,International
AY 3810,,,International
AY 3811,,,International
AY 3811,,,International
AY 3844,,,International
AY 3844,,,International
AY 3845,,,International
AY 3845,,,International
AY 3867,,,International
AY 3867,,,International
AY 3885,,,International
AY 3885,,,International
AY 3887,,,International
AY 3888,,,International
AY 3888,,,International
AY 3890,,,International
AY 3890,,,International
AY 4415,,,International
AY 4415,,,International
AY 4426,,,International
AY 4426,,,International
AY 5401,,,International
AY 5401,,,International
AY 5403,,,International
AY 5403,,,International
AY 5404,,,International
AY 5409,,,International
AY 5409,,,International
AY 5413,,,International
AY 5413,,,International
AY 5417,,,International
AY 5417,,,International
AY 5419,,,International
AY 5419,,,International
AY 5421,,,International
AY 5421,,,International
AY 5426,,,International
AY 5426,,,International
AY 5427,,,International
AY 5427,,,International
AY 5429,,,International
AY 5429,,,International
AY 5434,,,International
AY 5434,,,International
AY 5435,,,International
AY 5435,,,International
AY 5436,,,International
AY 5436,,,International
AY 5437,,,International
AY 5437,,,International
AY 5438,,,International
AY 5438,,,International
AY 5439,,,International
AY 5439,,,International
AY 5441,,,International
AY 5441,,,International
AY 5442,,,International
AY 5442,,,International
AY 5448,,,International
AY 5448,,,International
AY 5449,,,International
AY 5449,,,International
AY 5451,,,International
AY 5452,,,International
AY 5452,,,International
AY 5453,,,International
AY 5453,,,International
AY 5458,,,International
AY 5458,,,International
AY 5459,,,International
AY 5459,,,International
AY 5462,,,International
AY 5462,,,International
AY 5467,,,International
AY 5467,,,International
AY 5469,,,International
AY 5469,,,International
AY 5470,,,International
AY 5470,,,International
AY 5473,,,International
AY 5473,,,International
AY 5475,,,International
AY 5477,,,International
AY 5478,,,International
AY 5478,,,International
AY 5479,,,International
AY 5479,,,International
AY 5482,,,International
AY 5483,,,International
AY 5483,,,International
AY 5485,,,International
AY 5485,,,International
AY 5489,,,International
AY 5489,,,International
AY 5492,,,International
